"file_name","file_path","file_description","data_orientation","header_rows","column_or_row_name_position"
"TMP_SOURCE_FW_20230607_T1_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_FW_20230607_T1_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_FW_20230607_T1 sample","matrix","1","1"
"TMP_SOURCE_FW_20230607_T2_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_FW_20230607_T2_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_FW_20230607_T2 sample","matrix","1","1"
"TMP_SOURCE_FW_20230607_T3_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_FW_20230607_T3_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_FW_20230607_T3 sample","matrix","1","1"
"TMP_SOURCE_SW_20230606_T1_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_SW_20230606_T1_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_SW_20230606_T1 sample","matrix","1","1"
"TMP_SOURCE_SW_20230606_T2_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_SW_20230606_T2_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_SW_20230606_T2 sample","matrix","1","1"
"TMP_SOURCE_SW_20230606_T3_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_SW_20230606_T3_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_SW_20230606_T3 sample","matrix","1","1"
"TMP_SOURCE_SW_20230607_T1_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_SW_20230607_T1_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_SW_20230607_T1 sample","matrix","1","1"
"TMP_SOURCE_SW_20230607_T2_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_SW_20230607_T2_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_SW_20230607_T2 sample","matrix","1","1"
"TMP_SOURCE_SW_20230607_T3_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_SOURCE_SW_20230607_T3_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_SOURCE_SW_20230607_T3 sample","matrix","1","1"
"COMPASS_TEMPEST_water_DOC_Nutr_SO4_Cl_H2S_pH_2023.csv","2023/COMPASS_TEMPEST_water_DOC_Nutr_SO4_Cl_H2S_pH_2023.csv","DOC, Nutrient, Sulfate/Chloride, Sulfide, pH, and Conductivity data for porewater, sourcewater, and rainwater samples collected from COMPASS TEMPEST site in 2023","horizontal","1","1"
"TMP_PW_C_C6_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_C_C6_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_C_C6_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_C_D5_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_C_D5_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_C_D5_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_C_F6_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_C_F6_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_C_F6_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_C_H3_15CM_20240607_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_C_H3_15CM_20240607_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_C_H3_15CM_20240607 sample","horizontal","1","1"
"TMP_PW_C_I5_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_C_I5_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_C_I5_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20240611_T1_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20240611_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20240611_T1 sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20240612_T2_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20240612_T2_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20240612_T2_AM sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_FW_C3_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C3_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C3_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240607_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240607_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240607 sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240611_T1_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240611_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240611_T1 sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_FW_C6_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_C6_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_C6_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20240611_T1_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20240611_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20240611_T1 sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20240612_T2_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20240612_T2_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20240612_T2_AM sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_FW_D5_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_D5_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_D5_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_FW_E3_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_E3_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_E3_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240611_T1_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240611_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240611_T1 sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240612_T2_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240612_T2_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240612_T2_AM sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_FW_F4_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F4_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F4_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_FW_F6_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_F6_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_F6_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_FW_H3_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_H3_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_H3_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_FW_H3_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_H3_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_H3_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_FW_H3_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_H3_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_H3_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240607_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240607_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240607 sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240611_T1_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240611_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240611_T1 sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240612_T2_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240612_T2_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240612_T2_AM sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_FW_I5_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_FW_I5_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_FW_I5_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240611_T1_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240611_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240611_T1 sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20240805_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20240805_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20240805 sample","horizontal","1","1"
"TMP_PW_SW_B4_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_B4_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_B4_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240612_T2_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240612_T2_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240612_T2_AM sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240612_T3_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240612_T3_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240612_T3_PM sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240802_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240802_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240802 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240805_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240805_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240805 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20240906_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20240906_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20240906 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20241003_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20241003_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20241003 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C3_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_SW_C6_15CM_20241007_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_C6_15CM_20241007_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C6_15CM_20241007 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20240805_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_D5_15CM_20240805_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20240805 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20240808_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_D5_15CM_20240808_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20240808 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20240906_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_D5_15CM_20240906_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20240906 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20241003_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_D5_15CM_20241003_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20241003 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20241213_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_D5_15CM_20241213_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20241213 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20241003_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_E3_15CM_20241003_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20241003 sample","horizontal","1","1"
"TMP_PW_SW_F4_15CM_20241003_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F4_15CM_20241003_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F4_15CM_20241003 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240613_T4_AM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240613_T4_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240613_T4_AM sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240613_T5_PM_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240613_T5_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240613_T5_PM sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240614_T6_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240614_T6_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240614_T6 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240617_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240617 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240802_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240802_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240802 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240805_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240805_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240805 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20240906_ABS_DilCorr.csv","2024/COMPASS_TEMPEST_water_CDOM/Abs_2024/TMP_PW_SW_F6_15CM_20240906_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20240906 sample","horizontal","1","1"
