"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","T_num","TOD","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20240711",2024,7,11,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20240708,20240711,1010,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.9385,8.0143,"Within_Range",2671.5404,75.3608,"Within_Range",4.8275,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20240808",2024,8,8,"TMP","Monitoring","F","C3",15,NA,NA,"PW",20240805,20240808,942,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4581,0.0143,"Within_Range",2.5433,0.0717,"Within_Range",0.0046,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20240808",2024,8,8,"TMP","Monitoring","F","D5",15,NA,NA,"PW",20240805,20240808,945,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0684,0.0333,"Within_Range",5.3978,0.1523,"Within_Range",0.0098,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F4_15CM_20240812",2024,8,12,"TMP","Monitoring","S","F4",15,NA,NA,"PW",20240808,20240812,957,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.4598,3.2895,"Within_Range",1086.654,30.6531,"Within_Range",1.9636,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_20240808",2024,8,8,"TMP","Monitoring","S","C6",15,NA,NA,"PW",20240805,20240808,1042,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.7453,3.891,"Within_Range",839.9206,23.6931,"Within_Range",1.5178,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20240805",2024,8,5,"TMP","Monitoring","F","I5",15,NA,NA,"PW",20240802,20240805,1105,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2223,0.0069,"Within_Range",21.8991,0.6177,"Within_Range",0.0396,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20240805",2024,8,5,"TMP","Monitoring","S","H3",15,NA,NA,"PW",20240802,20240805,1203,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8427,6.1398,"Within_Range",1360.0613,38.3656,"Within_Range",2.4577,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20240906",2024,9,6,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20240903,20240906,904,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.5048,5.4119,"Within_Range",1760.6745,49.6664,"Within_Range",3.1816,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_C6_15CM_20241003",2024,10,3,"TMP","Monitoring","C","C6",15,NA,NA,"PW",20240930,20241003,1127,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6482,0.0514,"Within_Range",13.7177,0.387,"Within_Range",0.0248,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_F6_15CM_20241003",2024,10,3,"TMP","Monitoring","C","F6",15,NA,NA,"PW",20240930,20241003,1113,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3263,0.0414,"Within_Range",7.9521,0.2243,"Within_Range",0.0144,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_D5_15CM_20241003",2024,10,3,"TMP","Monitoring","C","D5",15,NA,NA,"PW",20240930,20241003,1124,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5282,0.0165,"Within_Range",3.5977,0.1015,"Within_Range",0.0065,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20241003",2024,10,3,"TMP","Monitoring","F","C3",15,NA,NA,"PW",20240930,20241003,1152,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5375,0.0168,"Within_Range",8.1991,0.2313,"Within_Range",0.0148,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_20241003",2024,10,3,"TMP","Monitoring","S","C6",15,NA,NA,"PW",20240930,20241003,926,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5149,2.605,"Within_Range",702.1478,19.8067,"Within_Range",1.2688,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20241003",2024,10,3,"TMP","Monitoring","F","D5",15,NA,NA,"PW",20240930,20241003,1145,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0156,0.0317,"Within_Range",6.6141,0.1866,"Within_Range",0.012,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20241104",2024,11,4,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20241101,20241104,1250,1,"EST","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.5829,3.7612,"Within_Range",1190.1863,33.5737,"Within_Range",2.1507,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_F4_15CM_20241213",2024,12,13,"TMP","Monitoring","C","F4",15,NA,NA,"PW",20241210,20241213,1428,1,"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6343,0.0198,"Within_Range",2.5898,0.0731,"Within_Range",0.0047,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H3_15CM_20241213",2024,12,13,"TMP","Monitoring","C","H3",15,NA,NA,"PW",20241210,20241213,1415,1,"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7772,0.0242,"Within_Range",1.3009,0.0367,"Within_Range",0.0024,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_B4_15CM_20241213",2024,12,13,"TMP","Monitoring","C","B4",15,NA,NA,"PW",20241210,20241213,1440,1,"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8818,0.1211,"Within_Range",13.7413,0.3876,"Within_Range",0.0249,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20241213",2024,12,13,"TMP","Monitoring","F","H6",15,NA,NA,"PW",20241210,20241213,1338,1,"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4029,0.3869,"Within_Range",3.0353,0.0856,"Within_Range",0.0055,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20241213",2024,12,13,"TMP","Monitoring","S","E3",15,NA,NA,"PW",20241210,20241213,1220,1,"EST","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8242,1.7412,"Within_Range",460.7384,12.9969,"Within_Range",0.8326,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20241213",2024,12,13,"TMP","Monitoring","S","H3",15,NA,NA,"PW",20241210,20241213,1216,1,"EST","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1272,1.3452,"Within_Range",345.7927,9.7544,"Within_Range",0.6249,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_20241213",2024,12,13,"TMP","Monitoring","S","C6",15,NA,NA,"PW",20241210,20241213,1201,1,"EST","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.192,1.0665,"Within_Range",268.5275,7.5748,"Within_Range",0.4853,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20240607",2024,6,7,"TMP","Monitoring","F","D5",15,NA,NA,"PW",20240604,20240607,1329,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2565,0.008,"Within_Range",0.2903,0.0082,"Within_Range",6e-04,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20240607",2024,6,7,"TMP","Monitoring","F","H6",15,NA,NA,"PW",20240604,20240607,1339,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4251,0.0445,"Within_Range",0.2529,0.0071,"Within_Range",5e-04,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20240607",2024,6,7,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20240604,20240607,1033,1,"EDT","yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1851,0.0682,"Within_Range",7.3016,0.206,"Within_Range",0.0132,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_T0_20240610",2024,6,10,"TMP","Monitoring","C","H6",15,"T0",NA,"PW",20240607,20240610,1128,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2255,0.007,"Within_Range",1.915,0.054,"Within_Range",0.0035,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_T0_20240610",2024,6,10,"TMP","Monitoring","F","D5",15,"T0",NA,"PW",20240607,20240610,1445,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1935,0.006,"Within_Range",2.4155,0.0681,"Within_Range",0.0044,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_T1_20240611",2024,6,11,"TMP","TMP-III","S","F6",15,"T1",NA,"PW",20240610,20240611,1325,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1581,0.7847,"Within_Range",229.1045,6.4628,"Within_Range",0.414,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C6_15CM_T2_20240612_AM",2024,6,12,"TMP","TMP-III","F","C6",15,"T2","AM","PW",20240611,20240612,1400,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7982,0.212,"Within_Range",9.2149,0.2599,"Within_Range",0.0167,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_T2_20240612_AM",2024,6,12,"TMP","TMP-III","S","H6",15,"T2","AM","PW",20240611,20240612,1309,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.5426,4.914,"Within_Range",1238.9063,34.948,"Within_Range",2.2387,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_T2_20240612_AM",2024,6,12,"TMP","TMP-III","S","I5",15,"T2","AM","PW",20240611,20240612,1315,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.7822,3.7362,"Within_Range",1315.5993,37.1114,"Within_Range",2.3773,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_T2_20240612_AM",2024,6,12,"TMP","TMP-III","S","E3",15,"T2","AM","PW",20240611,20240612,1347,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5915,3.044,"Within_Range",996.0007,28.0959,"Within_Range",1.7998,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","F","F6",15,"T3","PM","PW",20240612,20240612,915,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7477,0.1793,"Within_Range",3.9172,0.1105,"Within_Range",0.0071,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","S","H3",15,"T3","PM","PW",20240612,20240612,826,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.9078,8.8867,"Within_Range",2330.2554,65.7336,"Within_Range",4.2108,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","S","E3",15,"T3","PM","PW",20240612,20240612,854,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.4066,5.0657,"Within_Range",1557.56,43.9368,"Within_Range",2.8145,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","S","C6",15,"T4","AM","PW",20240612,20240613,1616,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.9916,3.1813,"Within_Range",0,0,"bdl",0,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","S","H6",15,"T4","AM","PW",20240612,20240613,1500,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.683,7.9439,"Within_Range",2038.8143,57.5124,"Within_Range",3.6842,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","S","I5",15,"T4","AM","PW",20240612,20240613,1506,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.4121,8.7777,"Within_Range",2671.3684,75.3559,"Within_Range",4.8272,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","F","B4",15,"T4","AM","PW",20240612,20240613,1612,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1523,0.535,"Within_Range",3.1841,0.0898,"Within_Range",0.0058,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","S","F6",15,"T5","PM","PW",20240613,20240613,848,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.2756,10.333,"Within_Range",2796.0023,78.8717,"Within_Range",5.0524,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F4_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","S","F4",15,"T5","PM","PW",20240613,20240613,842,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.2809,8.0562,"Within_Range",2215.4309,62.4945,"Within_Range",4.0033,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","F","B4",15,"T5","PM","PW",20240613,20240613,933,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0965,0.0654,"Within_Range",2.2908,0.0646,"Within_Range",0.0042,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_T6_20240614",2024,6,14,"TMP","Monitoring","S","C6",15,"T6",NA,"PW",20240613,20240614,1539,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.6066,4.5729,"Within_Range",1706.9512,48.151,"Within_Range",3.0845,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_T6_20240614",2024,6,14,"TMP","Monitoring","F","B4",15,"T6",NA,"PW",20240613,20240614,1606,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5822,0.0805,"Within_Range",4.5615,0.1287,"Within_Range",0.0083,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_T6_20240614",2024,6,14,"TMP","Monitoring","F","F6",15,"T6",NA,"PW",20240613,20240614,1516,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6001,0.1747,"Within_Range",9.9676,0.2812,"Within_Range",0.018,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20240617",2024,6,17,"TMP","Monitoring","S","D5",15,NA,NA,"PW",20240614,20240617,1453,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.6578,5.8533,"Within_Range",2035.305,57.4134,"Within_Range",3.6778,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20240624",2024,6,24,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20240621,20240624,1202,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.622,6.6944,"Within_Range",2149.4237,60.6325,"Within_Range",3.884,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20240624",2024,6,24,"TMP","Monitoring","S","C3",15,NA,NA,"PW",20240621,20240624,1154,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.5378,6.2863,"Within_Range",2857.1545,80.5967,"Within_Range",5.1629,0,0,NA,NA,NA
