"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","Timepoint","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","Salinity","H2S_mean_uM","H2S_sd_uM","H2S_flag","pH","pH_flag","Cond","Cond_units","Collection_temp_C","Temperature_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230612",2023,6,12,"TMP","Monitoring","S","B4",15,NA,"PW",20230608,20230612,1415,1,"EDT",NA,5.19,432.5,NA,0.42,30,NA,0.010725,0.765705,"bdl",0.024701,1.763513,"Within_Range",0.003565,0.254521,"Within_Range",423.1609,13.199,NA,3686.5172,103.992,NA,6.6616,NA,NA,NA,5.42,NA,NA,NA,23,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230612",2023,6,12,"TMP","Monitoring","S","E3",15,NA,"PW",20230608,20230612,1330,1,"EDT",NA,4.12,343.33,NA,0.33,23.57,"blank is greater than or equal to 25% of sample value",0.014678,1.047927,"bdl",0.017132,1.223129,"bdl",0.003508,0.250452,"Within_Range",197.4319,6.1582,NA,2100.4648,59.2515,NA,3.7956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20230612",2023,6,12,"TMP","Monitoring","C","H6",15,NA,"PW",20230608,20230612,1647,1,"EDT",NA,16.2,1350,NA,0.75,53.57,NA,0.030325,2.165035,"Within_Range",0.12422,8.868613,"Within_Range",0.00721,0.514754,"Within_Range",10.2618,0.3201,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230614",2023,6,14,"TMP","Monitoring","F","I5",15,NA,"PW",20230612,20230614,1009,1,"EDT",NA,10.73,894.17,NA,0.42,30,NA,0.008194,0.585006,"bdl",0.004138,0.29543,"bdl",0.005764,0.411517,"Within_Range",6.5082,0.203,NA,1.4996,0.0423,NA,0.0027,NA,NA,NA,6.75,NA,NA,NA,21.2,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230614",2023,6,14,"TMP","Monitoring","F","C3",15,NA,"PW",20230612,20230614,939,1,"EDT",NA,6.84,570,NA,0.31,22.14,NA,0.010139,0.723868,"bdl",0.009299,0.663897,"bdl",0.004094,0.292289,"Within_Range",9.533,0.2973,NA,2.9753,0.0839,NA,0.0054,NA,NA,NA,6.45,NA,NA,NA,21.1,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230614",2023,6,14,"TMP","Monitoring","F","D5",15,NA,"PW",20230612,20230614,944,1,"EDT",NA,8.14,678.33,NA,0.35,25,NA,0.01364,0.97382,"bdl",0.009654,0.689242,"bdl",0.005247,0.374606,"Within_Range",7.3681,0.2298,NA,1.6849,0.0475,NA,0.0031,NA,NA,NA,6.3,NA,NA,NA,21.3,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230614",2023,6,14,"TMP","Monitoring","S","C3",15,NA,"PW",20230612,20230614,848,1,"EDT",NA,7.45,620.83,NA,0.64,45.71,NA,0.019162,1.36806,"bdl",0.149076,10.643192,"Within_Range",0.004615,0.329485,"Within_Range",254.6519,7.943,NA,2312.4718,65.2319,NA,4.1787,NA,NA,NA,4.78,NA,NA,NA,19.3,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230614",2023,6,14,"TMP","Monitoring","S","E3",15,NA,"PW",20230612,20230614,855,1,"EDT",NA,5.14,428.33,NA,0.3,21.43,NA,0.007211,0.514825,"bdl",0.003278,0.234031,"bdl",0.003609,0.257662,"Within_Range",161.2745,5.0304,NA,1713.0164,48.322,NA,3.0954,NA,NA,NA,5.4,NA,NA,NA,19.9,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230614",2023,6,14,"TMP","Monitoring","S","H6",15,NA,"PW",20230612,20230614,917,1,"EDT",NA,5.28,440,NA,0.3,21.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.8013,6.8247,NA,2025.9915,57.1507,NA,3.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230614",2023,6,14,"TMP","Monitoring","S","F6",15,NA,"PW",20230612,20230614,922,1,"EDT",NA,4.09,340.83,NA,0.34,24.29,NA,0.009732,0.69481,"bdl",0.003709,0.264802,"bdl",0.003458,0.246882,"Within_Range",284.9284,8.8873,NA,2472.9192,69.7579,NA,4.4686,NA,NA,NA,5.39,NA,NA,NA,19.9,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230614",2023,6,14,"TMP","Monitoring","S","D5",15,NA,"PW",20230612,20230614,927,1,"EDT",NA,7.68,640,NA,0.44,31.43,NA,0.011353,0.810541,"bdl",0.053131,3.793256,"Within_Range",0.00428,0.305568,"Within_Range",194.2448,6.0588,NA,2204.8413,62.1958,NA,3.9842,NA,NA,NA,5.08,NA,NA,NA,20.9,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230614",2023,6,14,"TMP","Monitoring","S","B4",15,NA,"PW",20230612,20230614,935,1,"EDT",NA,7.82,651.67,NA,0.48,34.29,NA,0.007857,0.560946,"bdl",0.027961,1.996259,"Within_Range",0.004156,0.296715,"Within_Range",389.9092,12.1619,NA,3653.558,103.0623,NA,6.602,NA,NA,NA,5.32,NA,NA,NA,20.5,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230617",2023,6,17,"TMP","Monitoring","F","I5",15,NA,"PW",20230614,20230617,1536,1,"EDT",NA,11.25,937.5,NA,0.46,32.86,NA,0.010105,0.72144,"bdl",0.007092,0.506329,"bdl",0.005455,0.389456,"Within_Range",5.4015,0.1685,NA,2.5017,0.0706,NA,0.0045,NA,NA,NA,6.89,NA,NA,NA,23.4,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230617",2023,6,17,"TMP","Monitoring","F","H6",15,NA,"PW",20230614,20230617,1549,1,"EDT",NA,10.84,903.33,NA,0.52,37.14,NA,0.014745,1.05271,"bdl",0.009781,0.698309,"bdl",0.004665,0.333055,"Within_Range",10.0723,0.3142,NA,2.9411,0.083,NA,0.0053,NA,NA,NA,6.9,NA,NA,NA,23.3,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230617",2023,6,17,"TMP","Monitoring","S","E3",15,NA,"PW",20230614,20230617,1257,1,"EDT",NA,5.16,430,NA,0.33,23.57,NA,0.013746,0.981387,"bdl",0.00822,0.586862,"bdl",0.003916,0.27958,"Within_Range",125.3188,3.9089,NA,1706.4377,48.1365,NA,3.0836,NA,NA,NA,5.11,NA,NA,NA,24.2,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230617",2023,6,17,"TMP","Monitoring","S","C3",15,NA,"PW",20230614,20230617,1201,1,"EDT",NA,9.14,761.67,NA,0.91,65,NA,0.023164,1.65378,"bdl",0.219456,15.66793,"Within_Range",0.005545,0.395882,"Within_Range",237.5144,7.4084,NA,2551.6127,71.9778,NA,4.6108,NA,NA,NA,4.77,NA,NA,NA,24.5,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230617",2023,6,17,"TMP","Monitoring","S","B4",15,NA,"PW",20230614,20230617,1214,1,"EDT",NA,5.88,490,NA,0.41,29.29,NA,0.007939,0.5668,"bdl",0.025105,1.792357,"Within_Range",0.004665,0.333055,"Within_Range",367.4315,11.4607,NA,3519.0792,99.2688,NA,6.359,0.45,0.074,NA,5.33,NA,NA,NA,25.9,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230617",2023,6,17,"TMP","Monitoring","S","D5",15,NA,"PW",20230614,20230617,1228,1,"EDT",NA,4.57,380.83,NA,0.35,25,NA,0.007666,0.54731,"bdl",0.002702,0.192908,"bdl",0.003908,0.279009,"Within_Range",152.0754,4.7435,NA,1932.8073,54.5221,NA,3.4926,NA,NA,NA,5.26,NA,NA,NA,21.2,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_20230627",2023,6,27,"TMP","Monitoring","F","B4",15,NA,"PW",20230623,20230627,1304,1,"EDT",NA,11.69,974.17,NA,0.55,39.29,NA,0.067161,4.79492,"Within_Range",0.084768,6.051961,"Within_Range",0.004409,0.314778,"Within_Range",6.6033,0.206,NA,1.3472,0.038,NA,0.0025,NA,NA,NA,6.35,NA,NA,NA,24.1,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_20230627",2023,6,27,"TMP","Monitoring","F","E3",15,NA,"PW",20230623,20230627,1329,1,"EDT",NA,7.34,611.67,NA,0.35,25,NA,0.007426,0.530175,"bdl",0.025066,1.789572,"Within_Range",0.006013,0.429295,"Within_Range",7.5004,0.2339,NA,1.1117,0.0314,NA,0.002,NA,NA,NA,6.44,NA,NA,NA,23.6,NA,NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_20230627",2023,6,27,"TMP","Monitoring","F","F6",15,NA,"PW",20230623,20230627,1326,1,"EDT",NA,11.95,995.83,NA,0.42,30,NA,0.009818,0.70095,"bdl",0.018348,1.309945,"bdl",0.007568,0.540313,"Within_Range",4.5062,0.1406,NA,1.0414,0.0294,NA,0.0019,NA,NA,NA,6.47,NA,NA,NA,23.9,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230627",2023,6,27,"TMP","Monitoring","F","I5",15,NA,"PW",20230623,20230627,1336,1,"EDT",NA,13.21,1100.83,NA,0.5,35.71,NA,0.005164,0.368681,"bdl",0.015525,1.108398,"bdl",0.005998,0.428224,"Within_Range",4.0282,0.1256,NA,1.4158,0.0399,NA,0.0026,NA,NA,NA,6.92,NA,NA,NA,23.6,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230627",2023,6,27,"TMP","Monitoring","F","C3",15,NA,"PW",20230623,20230627,1306,1,"EDT",NA,11.49,957.5,NA,0.4,28.57,NA,0.012036,0.859303,"bdl",0.015638,1.116466,"bdl",0.003511,0.250666,"Within_Range",5.166,0.1611,NA,1.1053,0.0312,NA,0.002,NA,NA,NA,6.47,NA,NA,NA,23.7,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230627",2023,6,27,"TMP","Monitoring","F","H3",15,NA,"PW",20230623,20230627,1334,1,"EDT",NA,6.84,570,NA,0.3,21.43,NA,0.00923,0.65897,"bdl",0.020137,1.437669,"Within_Range",0.00429,0.306282,"Within_Range",7.261,0.2265,NA,1.5292,0.0431,NA,0.0028,NA,NA,NA,6.61,NA,NA,NA,23.3,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230627",2023,6,27,"TMP","Monitoring","F","F4",15,NA,"PW",20230623,20230627,1332,1,"EDT",NA,12.19,1015.83,NA,0.42,30,NA,0.007584,0.541455,"bdl",0.015764,1.125461,"bdl",0.004018,0.286863,"Within_Range",6.3186,0.1971,NA,1.6521,0.0466,NA,0.003,NA,NA,NA,6.55,NA,NA,NA,23.5,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230627",2023,6,27,"TMP","Monitoring","F","D5",15,NA,"PW",20230623,20230627,1323,1,"EDT",NA,13.08,1090,NA,0.36,25.71,NA,0.003544,0.253022,"bdl",0.010922,0.77977,"bdl",0.004684,0.334411,"Within_Range",5.5125,0.1719,NA,1.1247,0.0317,NA,0.0021,0.557,0.074,NA,6.27,NA,NA,NA,23.8,NA,NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_20230627",2023,6,27,"TMP","Monitoring","S","C6",15,NA,"PW",20230623,20230627,1242,1,"EDT","Clear",3.78,315,NA,0.25,17.86,"blank is greater than or equal to 25% of sample value",0.011766,0.840027,"bdl",0.021091,1.505779,"Within_Range",0.003283,0.234388,"Within_Range",140.4608,4.3812,NA,1289.783,36.3832,NA,2.3307,NA,NA,NA,5.75,NA,NA,NA,24.1,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230627",2023,6,27,"TMP","Monitoring","S","D5",15,NA,"PW",20230623,20230627,1245,1,"EDT","Clear",3.52,293.33,NA,0.28,20,NA,0.011718,0.8366,"bdl",0.006891,0.491979,"bdl",0.003299,0.23553,"Within_Range",113.6138,3.5438,NA,1276.1774,35.9994,NA,2.3061,0.514,0.098,NA,5.48,NA,NA,NA,24.3,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230627",2023,6,27,"TMP","Monitoring","S","B4",15,NA,"PW",20230623,20230627,1239,1,"EDT","Clear",6.73,560.83,NA,0.48,34.29,NA,0.01292,0.922416,"bdl",0.099198,7.082182,"Within_Range",0.00349,0.249166,"Within_Range",261.4093,8.1538,NA,2246.0674,63.3587,NA,4.0587,NA,NA,NA,5.62,NA,NA,NA,25,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230627",2023,6,27,"TMP","Monitoring","S","C3",15,NA,"PW",20230623,20230627,1235,1,"EDT","Clear",8.13,677.5,NA,0.48,34.29,NA,0.014161,1.011016,"bdl",0.01619,1.155875,"bdl",0.003771,0.269228,"Within_Range",198.2146,6.1826,NA,1835.179,51.7681,NA,3.3162,NA,NA,NA,5.15,NA,NA,NA,24.7,NA,NA
"COMPASS","CB","TMP_PW_SW_F4_15CM_20230627",2023,6,27,"TMP","Monitoring","S","F4",15,NA,"PW",20230623,20230627,1249,1,"EDT","Clear",6.51,542.5,NA,0.36,25.71,NA,0.019774,1.411753,"bdl",0.012963,0.925486,"bdl",0.00445,0.317705,"Within_Range",126.7284,3.9529,NA,1205.9287,34.0177,NA,2.1791,0.343,0.064,NA,6.22,NA,NA,NA,24.3,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230627",2023,6,27,"TMP","Monitoring","S","H6",15,NA,"PW",20230623,20230627,1255,1,"EDT","Clear",4.82,401.67,NA,0.26,18.57,"blank is greater than or equal to 25% of sample value",0.011443,0.816966,"bdl",0.0196,1.39933,"bdl",0.00402,0.287006,"Within_Range",135.5781,4.2289,NA,1084.5743,30.5945,NA,1.9599,NA,NA,NA,5.93,NA,NA,NA,24.5,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20230627",2023,6,27,"TMP","Monitoring","S","H3",15,NA,"PW",20230623,20230627,1252,1,"EDT","Clear",4.37,364.17,NA,0.31,22.14,NA,0.012261,0.875367,"bdl",0.010747,0.767276,"bdl",0.003631,0.259233,"Within_Range",159.0621,4.9614,NA,1294.8153,36.5251,NA,2.3398,NA,NA,NA,5.92,NA,NA,NA,24.3,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230627",2023,6,27,"TMP","Monitoring","S","E3",15,NA,"PW",20230623,20230627,1247,1,"EDT","Clear",3.6,300,NA,0.25,17.86,"blank is greater than or equal to 25% of sample value",0.01599,1.141597,"bdl",0.008356,0.596572,"bdl",0.00309,0.220609,"Within_Range",82.9636,2.5878,NA,1308.7961,36.9195,NA,2.365,NA,NA,NA,5.61,NA,NA,NA,24.3,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230627",2023,6,27,"TMP","Monitoring","S","F6",15,NA,"PW",20230623,20230627,1256,1,"EDT","Clear",3.83,319.17,NA,0.3,21.43,NA,0.003158,0.225464,"bdl",0.005481,0.391313,"bdl",0.00283,0.202046,"bdl",185.051,5.772,NA,1890.7026,53.3343,NA,3.4165,NA,NA,NA,5.62,NA,NA,NA,24.2,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20230628",2023,6,28,"TMP","Monitoring","C","H6",15,NA,"PW",20230623,20230628,1418,1,"EDT",NA,19.3,1608.33,NA,0.67,47.86,NA,0.00868,0.619703,"bdl",0.021278,1.51913,"Within_Range",0.004845,0.345906,"Within_Range",4.5655,0.1424,NA,0.184,0.0052,NA,4e-04,NA,NA,NA,6.28,NA,NA,NA,23.1,NA,NA
"COMPASS","CB","TMP_PW_C_H3_15CM_20230628",2023,6,28,"TMP","Monitoring","C","H3",15,NA,"PW",20230623,20230628,1402,1,"EDT",NA,20.53,1710.83,NA,2.1,150,NA,0.056143,4.008296,"Within_Range",0.914771,65.30953,"Within_Range",0.006043,0.431436,"Within_Range",6.2648,0.1954,NA,0.6405,0.0181,NA,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_E3_15CM_20230628",2023,6,28,"TMP","Monitoring","C","E3",15,NA,"PW",20230623,20230628,1406,1,"EDT",NA,10.14,845,NA,0.38,27.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3306,0.1351,NA,0.1986,0.0056,NA,4e-04,NA,NA,NA,6.39,NA,NA,NA,23.7,NA,NA
"COMPASS","CB","TMP_PW_C_D5_15CM_20230628",2023,6,28,"TMP","Monitoring","C","D5",15,NA,"PW",20230623,20230628,1412,1,"EDT",NA,9.77,814.17,NA,0.32,22.86,NA,0.010341,0.73829,"bdl",0.018409,1.3143,"bdl",0.010494,0.749213,"Within_Range",4.7361,0.1477,NA,0,0,NA,0,0.514,0.037,NA,5.98,NA,NA,NA,23.8,NA,NA
"COMPASS","CB","TMP_PW_C_I5_15CM_20230628",2023,6,28,"TMP","Monitoring","C","I5",15,NA,"PW",20230623,20230628,1421,1,"EDT",NA,17.09,1424.17,NA,0.48,34.29,NA,0.010515,0.750712,"bdl",0.0253,1.806278,"Within_Range",0.004718,0.336839,"Within_Range",4.0061,0.125,NA,0.6547,0.0185,NA,0.0012,NA,NA,NA,6.04,NA,NA,NA,23.5,NA,NA
"COMPASS","CB","TMP_PW_C_B4_15CM_20230628",2023,6,28,"TMP","Monitoring","C","B4",15,NA,"PW",20230623,20230628,1409,1,"EDT",NA,11.68,973.33,NA,0.36,25.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6789,0.1148,NA,0.5929,0.0167,NA,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_F6_15CM_20230628",2023,6,28,"TMP","Monitoring","C","F6",15,NA,"PW",20230623,20230628,1415,1,"EDT",NA,17.37,1447.5,NA,0.49,35,NA,0.011026,0.787195,"bdl",0.023549,1.681267,"Within_Range",0.005913,0.422155,"Within_Range",3.9735,0.1239,NA,1.7583,0.0496,NA,0.0032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_C6_15CM_20230628",2023,6,28,"TMP","Monitoring","C","C6",15,NA,"PW",20230623,20230628,1231,1,"EDT",NA,12.88,1073.33,NA,0.43,30.71,NA,0.010294,0.734934,"bdl",0.022853,1.631576,"Within_Range",0.005226,0.373107,"Within_Range",4.2888,0.1338,NA,33.4684,0.9441,NA,0.0605,NA,NA,NA,6.34,NA,NA,NA,23.9,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20230707",2023,7,7,"TMP","Monitoring","C","H6",15,NA,"PW",20230705,20230707,1215,1,"EDT",NA,19.94,1661.67,NA,0.84,60,NA,0.011853,0.846238,"bdl",0.045649,3.259083,"Within_Range",0.006725,0.480127,"Within_Range",5.0447,0.1574,NA,0.0393,0.0011,NA,1e-04,NA,NA,NA,6.13,NA,NA,NA,28.9,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230707",2023,7,7,"TMP","Monitoring","F","I5",15,NA,"PW",20230705,20230707,1416,1,"EDT",NA,15.8,1316.67,NA,1.19,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4897,0.14,NA,1.94,0.0547,NA,0.0035,0.642,0.098,NA,6.88,NA,NA,NA,26.3,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230707",2023,7,7,"TMP","Monitoring","S","F6",15,NA,"PW",20230705,20230707,1430,1,"EDT",NA,4.3,358.33,NA,0.35,25,NA,0.015719,1.122249,"bdl",0.023311,1.664275,"Within_Range",0.003699,0.264088,"Within_Range",146.2335,4.5612,NA,1338.7957,37.7657,NA,2.4192,NA,NA,NA,5.53,NA,NA,NA,25.8,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230707",2023,7,7,"TMP","Monitoring","S","B4",15,NA,"PW",20230705,20230707,1239,1,"EDT",NA,7.82,651.67,NA,0.74,52.86,NA,0.022509,1.607017,"bdl",0.245996,17.562738,"Within_Range",0.004626,0.330271,"Within_Range",233.1146,7.2712,NA,1844.9105,52.0426,NA,3.3338,NA,NA,NA,5.6,NA,NA,NA,26.9,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230707",2023,7,7,"TMP","Monitoring","S","E3",15,NA,"PW",20230705,20230707,1435,1,"EDT",NA,4.3,358.33,NA,0.31,22.14,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1391,2.1254,NA,1100.9785,31.0572,NA,1.9895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230707",2023,7,7,"TMP","Monitoring","S","C3",15,NA,"PW",20230705,20230707,1235,1,"EDT",NA,9.05,754.17,NA,0.59,42.14,NA,0.019923,1.422391,"bdl",0.037043,2.644663,"Within_Range",0.005058,0.361113,"Within_Range",202.4973,6.3162,NA,1855.573,52.3434,NA,3.353,NA,NA,NA,4.98,NA,NA,NA,26.3,NA,NA
"COMPASS","CB","TMP_PW_C_I5_15CM_20230710",2023,7,10,"TMP","Monitoring","C","I5",15,NA,"PW",20230707,20230710,1138,1,"EDT",NA,19.03,1585.83,NA,0.74,52.86,NA,0.016933,1.208921,"bdl",0.07103,5.071145,"Within_Range",0.006756,0.482341,"Within_Range",4.8045,0.1499,NA,0.0544,0.0015,NA,1e-04,0.578,0.148,NA,6.48,NA,NA,NA,25.5,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20230710",2023,7,10,"TMP","Monitoring","C","H6",15,NA,"PW",20230707,20230710,1142,1,"EDT",NA,21.17,1764.17,NA,1.2,85.71,NA,0.023173,1.654423,"bdl",0.15841,11.309588,"Within_Range",0.008732,0.623416,"Within_Range",5.5838,0.1742,NA,0.1134,0.0032,NA,2e-04,NA,NA,NA,6.53,NA,NA,NA,26.9,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230710",2023,7,10,"TMP","Monitoring","F","C3",15,NA,"PW",20230707,20230710,1009,1,"EDT",NA,13.4,1116.67,NA,0.46,32.86,NA,0.012118,0.865157,"bdl",0.024522,1.750734,"Within_Range",0.004324,0.308709,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230710",2023,7,10,"TMP","Monitoring","F","D5",15,NA,"PW",20230707,20230710,958,1,"EDT",NA,14.07,1172.5,NA,0.52,37.14,NA,0.015596,1.113467,"bdl",0.025658,1.831838,"Within_Range",0.005875,0.419442,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230710",2023,7,10,"TMP","Monitoring","F","F4",15,NA,"PW",20230707,20230710,944,1,"EDT",NA,14.93,1244.17,NA,0.57,40.71,NA,0.016759,1.196499,"bdl",0.043174,3.082382,"Within_Range",0.005082,0.362826,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230710",2023,7,10,"TMP","Monitoring","F","H6",15,NA,"PW",20230707,20230710,932,1,"EDT",NA,14.53,1210.83,NA,0.68,48.57,NA,0.014275,1.019155,"bdl",0.0398,2.841497,"Within_Range",0.004335,0.309495,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20230807",2023,8,7,"TMP","Monitoring","C","H6",15,NA,"PW",20230804,20230807,1203,1,"EDT",NA,16.67,1389.17,NA,0.68,48.57,NA,0.009898,0.706662,"bdl",0.017779,1.269321,"bdl",0.006485,0.462993,"Within_Range",4.6586,0.1453,NA,0.9717,0.0274,NA,0.0018,NA,NA,NA,6.12,NA,NA,NA,25.9,NA,NA
"COMPASS","CB","TMP_PW_C_H3_15CM_20230807",2023,8,7,"TMP","Monitoring","C","H3",15,NA,"PW",20230804,20230807,1156,1,"EDT",NA,17.57,1464.17,NA,0.6,42.86,NA,0.012725,0.908494,"bdl",0.009864,0.704234,"bdl",0.009301,0.664039,"Within_Range",5.4909,0.1713,NA,0.0087,2e-04,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230807",2023,8,7,"TMP","Monitoring","F","C3",15,NA,"PW",20230804,20230807,1254,1,"EDT",NA,13.2,1100,NA,0.55,39.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7227,0.1473,NA,0.0706,0.002,NA,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_20230807",2023,8,7,"TMP","Monitoring","F","E3",15,NA,"PW",20230804,20230807,1433,1,"EDT",NA,7.22,601.67,NA,0.42,30,"blank is greater than or equal to 25% of sample value",0.011574,0.826319,"bdl",0.031242,2.230504,"Within_Range",0.00607,0.433364,"Within_Range",6.2623,0.1953,NA,0.0229,6e-04,NA,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230807",2023,8,7,"TMP","Monitoring","F","F4",15,NA,"PW",20230804,20230807,1302,1,"EDT",NA,12.12,1010,NA,0.52,37.14,NA,0.022808,1.628364,"bdl",0.02771,1.978339,"Within_Range",0.006325,0.45157,"Within_Range",4.1846,0.1305,NA,32.2465,0.9096,NA,0.0583,0.578,0.098,NA,6.03,NA,NA,NA,24.7,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230807",2023,8,7,"TMP","Monitoring","F","D5",15,NA,"PW",20230804,20230807,1249,1,"EDT",NA,11.97,997.5,NA,0.48,34.29,NA,0.013548,0.967251,"bdl",0.03121,2.228219,"Within_Range",0.007042,0.502759,"Within_Range",5.045,0.1574,NA,0.0494,0.0014,NA,1e-04,NA,NA,NA,5.91,NA,NA,NA,24.7,NA,NA
"COMPASS","CB","TMP_PW_FW_C6_15CM_20230807",2023,8,7,"TMP","Monitoring","F","C6",15,NA,"PW",20230804,20230807,1245,1,"EDT",NA,7.51,625.83,NA,0.42,30,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2473,0.1637,NA,0.4195,0.0118,NA,8e-04,NA,NA,NA,5.78,NA,NA,NA,24.5,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230807",2023,8,7,"TMP","Monitoring","F","I5",15,NA,"PW",20230804,20230807,1305,1,"EDT",NA,14.73,1227.5,NA,0.64,45.71,NA,0.009668,0.690241,"bdl",0.0278,1.984764,"Within_Range",0.007242,0.517038,"Within_Range",4.9603,0.1547,NA,0.0061,2e-04,NA,0,NA,NA,NA,6.26,NA,NA,NA,24.3,NA,NA
