"Project","Site","plot","grid","Depth_cm","Analyte","Sample_ID","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_runtime","Run_notes","Field_notes","Evacuation_date_YYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Volume_mL"
"COMPASS","TEMPEST","SW","D5","15cm","DOC","TMP_SW_D5_20230614_15cm",7.68,640,NA,0.44,31.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",927,1628,"EDT",20
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230614_15cm",7.82,651.666666666667,NA,0.48,34.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",935,1614,"EDT",20
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230617_15cm",11.25,937.5,NA,0.46,32.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230614,"20230617",1536,1625,"EDT",19
"COMPASS","TEMPEST","FW","H6","15cm","DOC","TMP_FW_H6_20230617_15cm",10.84,903.333333333333,NA,0.52,37.1428571428572,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230614,"20230617",1549,1634,"EDT",10
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230617_15cm",5.16,430,NA,0.33,23.5714285714286,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230614,"20230617",1257,1457,"EDT",10
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230617_15cm",9.14,761.666666666667,NA,0.91,65,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230614,"20230617",1201,1448,"EDT",10
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230617_15cm",5.88,490,NA,0.41,29.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230614,"20230617",1214,1533,"EDT",19
"COMPASS","TEMPEST","SW","D5","15cm","DOC","TMP_SW_D5_20230617_15cm",4.57,380.833333333333,NA,0.35,25,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Definitely looked like 39 on the data collection sheet, but could have been 19??",20230614,"20230617",1228,1522,"EDT",39
"COMPASS","TEMPEST","FW","B4","15cm","DOC","TMP_FW_B4_20230627_15cm",11.69,974.166666666667,NA,0.55,39.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1304,1602,"EDT",20
"COMPASS","TEMPEST","FW","E3","15cm","DOC","TMP_FW_E3_20230627_15cm",7.34,611.666666666667,NA,0.35,25,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1329,1530,"EDT",20
"COMPASS","TEMPEST","FW","F6","15cm","DOC","TMP_FW_F6_20230627_15cm",11.95,995.833333333333,NA,0.42,30,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1326,1540,"EDT",20
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230627_15cm",13.21,1100.83333333333,NA,0.5,35.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1336,1454,"EDT",20
"COMPASS","TEMPEST","FW","C3","15cm","DOC","TMP_FW_C3_20230627_15cm",11.49,957.5,NA,0.4,28.5714285714286,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1306,1611,"EDT",20
"COMPASS","TEMPEST","FW","H3","15cm","DOC","TMP_FW_H3_20230627_15cm",6.84,570,NA,0.3,21.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1334,1508,"EDT",20
"COMPASS","TEMPEST","FW","F4","15cm","DOC","TMP_FW_F4_20230627_15cm",12.19,1015.83333333333,NA,0.42,30,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1332,1517,"EDT",20
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230627_15cm",13.08,1090,NA,0.36,25.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230627",1323,1549,"EDT",20
"COMPASS","TEMPEST","SW","C6","15cm","DOC","TMP_SW_C6_20230627_15cm",3.78,315,NA,0.25,17.8571428571429,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1242,1821,"EDT",20
"COMPASS","TEMPEST","SW","D5","15cm","DOC","TMP_SW_D5_20230627_15cm",3.52,293.333333333333,NA,0.28,20,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1245,1812,"EDT",20
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230627_15cm",6.73,560.833333333333,NA,0.48,34.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1239,1831,"EDT",20
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230627_15cm",8.13,677.5,NA,0.48,34.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1235,1842,"EDT",20
"COMPASS","TEMPEST","SW","F4","15cm","DOC","TMP_SW_F4_20230627_15cm",6.51,542.5,NA,0.36,25.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1249,1755,"EDT",20
"COMPASS","TEMPEST","SW","H6","15cm","DOC","TMP_SW_H6_20230627_15cm",4.82,401.666666666667,NA,0.26,18.5714285714286,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1255,1717,"EDT",20
"COMPASS","TEMPEST","SW","H3","15cm","DOC","TMP_SW_H3_20230627_15cm",4.37,364.166666666667,NA,0.31,22.1428571428571,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1252,1729,"EDT",20
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230627_15cm",3.6,300,NA,0.25,17.8571428571429,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1247,1739,"EDT",20
"COMPASS","TEMPEST","SW","F6","15cm","DOC","TMP_SW_F6_20230627_15cm",3.83,319.166666666667,NA,0.3,21.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","Clear",20230623,"20230627",1256,1802,"EDT",20
"COMPASS","TEMPEST","C","H6","15cm","DOC","TMP_C_H6_20230628_15cm",19.3,1608.33333333333,NA,0.67,47.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1418,1854,"EDT",20
"COMPASS","TEMPEST","C","H3","15cm","DOC","TMP_C_H3_20230628_15cm",20.53,1710.83333333333,NA,2.1,150,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1402,1833,"EDT",10
"COMPASS","TEMPEST","C","E3","15cm","DOC","TMP_C_E3_20230628_15cm",10.14,845,NA,0.38,27.1428571428571,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1406,1948,"EDT",10
"COMPASS","TEMPEST","C","D5","15cm","DOC","TMP_C_D5_20230628_15cm",9.77,814.166666666667,NA,0.32,22.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1412,1912,"EDT",20
"COMPASS","TEMPEST","C","I5","15cm","DOC","TMP_C_I5_20230628_15cm",17.09,1424.16666666667,NA,0.48,34.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1421,1840,"EDT",20
"COMPASS","TEMPEST","C","C3",NA,"DOC","TMP_C_C3_20230628",11.68,973.333333333333,NA,0.36,25.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,NA,"20230628",NA,1559,NA,NA
"COMPASS","TEMPEST","C","F6","15cm","DOC","TMP_C_F6_20230628_15cm",17.37,1447.5,NA,0.49,35,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1415,1904,"EDT",20
"COMPASS","TEMPEST","C","C6","15cm","DOC","TMP_C_C6_20230628_15cm",12.88,1073.33333333333,NA,0.43,30.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230623,"20230628",1231,1924,"EDT",20
"COMPASS","TEMPEST","C","H6","15cm","DOC","TMP_C_H6_20230707_15cm",19.94,1661.66666666667,NA,0.84,60,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230705,"20230707",1215,1542,"EDT",10
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230707_15cm",15.8,1316.66666666667,NA,1.19,85,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230705,"20230707",1416,1320,"EDT",10
"COMPASS","TEMPEST","SW","F6","15cm","DOC","TMP_SW_F6_20230707_15cm",4.3,358.333333333333,NA,0.35,25,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230705,"20230707",1430,1450,"EDT",20
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230707_15cm",7.82,651.666666666667,NA,0.74,52.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230705,"20230707",1239,1420,"EDT",19
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230707_15cm",4.3,358.333333333333,NA,0.31,22.1428571428571,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230705,"20230707",1435,1438,"EDT",10
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230707_15cm",9.05,754.166666666667,NA,0.59,42.1428571428571,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230705,"20230707",1235,1431,"EDT",19
"COMPASS","TEMPEST","C","I5","15cm","DOC","TMP_C_I5_20230710_15cm",19.03,1585.83333333333,NA,0.74,52.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230707,"20230710",1138,1710,"EDT",19
"COMPASS","TEMPEST","C","H6","15cm","DOC","TMP_C_H6_20230710_15cm",21.17,1764.16666666667,NA,1.2,85.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230707,"20230710",1142,1655,"EDT",19
"COMPASS","TEMPEST","FW","C3","15cm","DOC","TMP_FW_C3_20230710_15cm",13.4,1116.66666666667,NA,0.46,32.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230707,"20230710",1009,1505,"EDT",19
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230710_15cm",14.07,1172.5,NA,0.52,37.1428571428572,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230707,"20230710",958,1455,"EDT",19
"COMPASS","TEMPEST","FW","F4","15cm","DOC","TMP_FW_F4_20230710_15cm",14.93,1244.16666666667,NA,0.57,40.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230707,"20230710",944,1435,"EDT",19
