"Project","Site","Plot","Grid","Depth_cm","Event_Time","Time_of_day","Sample_ID","Volume_mL","Evacuation_Date_YYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"COMPASS","TEMPEST","SW","H3","15",NA,NA,"TMP_SW_H3_20240808","8","20240805","20240808",NA,NA,NA,"0.011598","0.828032298828418","bdl",NA,"0.04898","3.49689791314157","Within_Range",NA,"0.004715","0.152225615990721","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","H3","15",NA,NA,"TMP_SW_H3_20241003","8","20240930","20241003",NA,NA,NA,"0.014458","1.03222029457331","bdl",NA,"0.034746","2.48066996508814","Within_Range",NA,"0.015006","0.484474569153079","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","H6","15",NA,NA,"TMP_SW_H6_20240812","8","20240808","20240812",NA,NA,NA,"0.013948","0.995809148478942","bdl",NA,"0.03552","2.53592923386665","Within_Range",NA,"0.004327","0.13969888449456","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","H6","15",NA,NA,"TMP_SW_H6_20241003","8","20240930","20241003",NA,NA,NA,"0.004738","0.3382666866571","bdl",NA,"0.004342","0.309994502630884","bdl",NA,"0.006901","0.222801479523217","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","Yellow"
"COMPASS","TEMPEST","SW","H6","15",NA,NA,"TMP_SW_H6_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.016984","1.2125625593466","bdl",NA,"0.01755","0.566608602468115","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","light yellow"
"COMPASS","TEMPEST","SW","I5","15",NA,NA,"TMP_SW_I5_20240808","8","20240805","20240808",NA,NA,NA,"0.008748","0.62455824712459","bdl",NA,"0.020673","1.47593651609587","Within_Range",NA,"0.006406","0.206820211248475","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","I5","15",NA,NA,"TMP_SW_I5_20241003","6","20240930","20241003",NA,NA,NA,"0.00155","0.110661326365239","bdl",NA,"0.025456","1.81741595093777","Within_Range",NA,"0.008587","0.277234647828701","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","I5","15",NA,NA,"TMP_SW_I5_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.016693","1.19178678775158","bdl",NA,"0.006745","0.217764958612389","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","Clear"
"COMPASS","TEMPEST",NA,NA,NA,NA,NA,"TMP_SW_RainWater_Dec10-12_2024",NA,NA,NA,NA,NA,NA,"0.174127","12.431693403871","Within_Range",NA,"0.022194","1.58452740474202","Within_Range",NA,"0.221284","7.14424034122817","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","B4","15",NA,NA,"TMP_C_B4_20250131","8","20250128","20250131",NA,NA,NA,"0.007008","0.500331983979096","bdl",NA,"0.05528","3.94668265901319","Within_Range","Performance Check NOT Within 25% - REASSESS","0.004387","0.141636007921802","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","B4","15",NA,NA,"TMP_C_B4_20250204","8","20250131","20250204",NA,NA,NA,"0.006949","0.496119714136806","bdl",NA,"0.017844","1.27396174687828","bdl","Performance Check NOT Within 25% - REASSESS","0.001996","0.0644416393462312","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","B4","15",NA,NA,"TMP_C_B4_20250509","6","20250506","20250509",NA,NA,NA,"0","0","bdl",NA,"0.045388","3.24044921359064","Within_Range","","0.005088","0.164268066630072","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1422"
"COMPASS","TEMPEST","C","B4","15",NA,NA,"TMP_C_B4_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.021293","1.52020104664196","Within_Range","","0.004176","0.134823790536003","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","C3","15",NA,NA,"TMP_C_C3_20250131","8","20250128","20250131",NA,NA,NA,"0.013512","0.964681188288462","bdl",NA,"0.03024","2.15896678018377","Within_Range","Performance Check NOT Within 25% - REASSESS","0.013441","0.433947933092532","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","C3","15",NA,NA,"TMP_C_C3_20250204","8","20250131","20250204",NA,NA,NA,"0.017946","1.28124397609715","bdl",NA,"0.012677","0.905066860859446","bdl","Performance Check NOT Within 25% - REASSESS","0.009792","0.316138543325799","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","light color"
"COMPASS","TEMPEST","C","C3","15",NA,NA,"TMP_C_C3_20250602","8","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.055481","3.96103293423861","Within_Range","","0.022235","0.717865656745216","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","C6","15",NA,NA,"TMP_C_C6_20250204","8","20250131","20250204",NA,NA,NA,"0.01148","0.819607759143838","bdl",NA,"0.017909","1.27860238314521","bdl","Performance Check NOT Within 25% - REASSESS","0.006323","0.204140523840791","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","C6","15",NA,NA,"TMP_C_C6_20250602","8","20250530","20250602",NA,NA,NA,"0.000744","0.053117436655315","bdl",NA,"0.094864","6.77275875116908","Within_Range","","0.008482","0.273844681831028","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","D5","15",NA,NA,"TMP_C_D5_20250204","8","20250131","20250204",NA,NA,NA,"0.015777","1.12638951358992","bdl",NA,"0.014679","1.04799845788087","bdl","Performance Check NOT Within 25% - REASSESS","0.011188","0.361208948399616","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","D5","15",NA,NA,"TMP_C_D5_20250602","7","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.026143","1.866463906559","Within_Range","","0.01716","0.554017300191046","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","E3","15",NA,NA,"TMP_C_E3_20250204","8","20250131","20250204",NA,NA,NA,"0.012054","0.86058814710103","bdl",NA,"0.005014","0.357971542190523","bdl","Performance Check NOT Within 25% - REASSESS","0.002509","0.0810040446491453","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","F4","15",NA,NA,"TMP_C_F4_20250602","8","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.023028","1.64407033776693","Within_Range","","0.007795","0.251664618589114","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","F6","15",NA,NA,"TMP_C_F6_20250204","7","20250131","20250204",NA,NA,NA,"0.139916","9.9892194449799","Within_Range",NA,"0.017176","1.22627028493507","bdl","Performance Check NOT Within 25% - REASSESS","0.038051","1.22849139216605","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","light color"
"COMPASS","TEMPEST","C","F6","15",NA,NA,"TMP_C_F6_20250602","8","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.011887","0.848665281615227","bdl","","0.031063","1.00288108367334","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","H3","15",NA,NA,"TMP_C_H3_20250204","8","20250131","20250204",NA,NA,NA,"0.042456","3.03112082075007","Within_Range",NA,"0.142598","10.1806992367938","Within_Range","Performance Check NOT Within 25% - REASSESS","0.001983","0.0640219292703289","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","H3","15",NA,NA,"TMP_C_H3_20250509","14","20250506","20250509",NA,NA,NA,"0.000481","0.0343407083752775","bdl",NA,"0.131591","9.39486103079241","Within_Range","","0.004904","0.158327554786532","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1401"
"COMPASS","TEMPEST","C","H3","15",NA,NA,"TMP_C_H3_20250602","8","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.02038","1.45501795569263","Within_Range","","0.005581","0.180184764123906","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","H6","15",NA,NA,"TMP_C_H6_20250131","6","20250128","20250131",NA,NA,NA,"0.015425","1.1012586833444","bdl",NA,"0.192046","13.7110097310573","Within_Range","Performance Check NOT Within 25% - REASSESS","0.002493","0.0804874784018809","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","H6","15",NA,NA,"TMP_C_H6_20250204","8","20250131","20250204",NA,NA,NA,"0.01284","0.916704148728823","bdl",NA,"0.097866","6.98708475229711","Within_Range","Performance Check NOT Within 25% - REASSESS","0.002989","0.0965010320670766","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","H6","15",NA,NA,"TMP_C_H6_20250406","8","20250403","20250406",NA,NA,NA,"0","0","bdl",NA,"0.04254","3.03711795069502","Within_Range","","0.007127","0.230097977765826","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","H6","15",NA,NA,"TMP_C_H6_20250509","8","20250506","20250509",NA,NA,NA,"0","0","bdl",NA,"0.037062","2.64601940499904","Within_Range","","0.008008","0.258541406755821","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1411"
"COMPASS","TEMPEST","C","H6","15",NA,NA,"TMP_C_H6_20250602","14","20250530","20250602",NA,NA,NA,"0.003812","0.272155468454382","bdl",NA,"0.938518","67.0049333533238","Within_Range","","0.006319","0.204011382278975","bdl",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20250131","8","20250128","20250131",NA,NA,NA,"0.052729","3.76455553413723","Within_Range",NA,"0.021567","1.53976311336717","Within_Range","Performance Check NOT Within 25% - REASSESS","0.003135","0.101214699073364","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20250204","8","20250131","20250204",NA,NA,NA,"0.016721","1.19378583106656","bdl",NA,"0.008273","0.590645905173952","bdl","Performance Check NOT Within 25% - REASSESS","0.004921","0.15887640642425","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20250403","8","20250331","20250403",NA,NA,NA,"0.015257","1.08926442345449","bdl",NA,"0.019358","1.38205287469568","bdl","Performance Check NOT Within 25% - REASSESS","0.010646","0.343710266773536","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20250509","14","20250506","20250509",NA,NA,NA,"0.003817","0.272512440474916","bdl",NA,"0.02858","2.0404520693668","Within_Range","","0.011736","0.378901342368421","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1351"
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.020796","1.48471802780098","Within_Range","","0.010321","0.333217514875978","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","B4","15",NA,NA,"TMP_FW_B4_20250204","8","20250131","20250204",NA,NA,NA,"0.171113","12.2165106698937","Within_Range",NA,"0.214552","15.3178121898806","Within_Range","Performance Check NOT Within 25% - REASSESS","0.001103","0.0356107856707881","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","B4","15",NA,NA,"TMP_FW_B4_20250403","7","20250331","20250403",NA,NA,NA,"0.045015","3.21381910085887","Within_Range",NA,"0.133448","9.52744043921837","Within_Range","","0.003419","0.110383749962307","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","B4","15",NA,NA,"TMP_FW_B4_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.020954","1.49599834364982","Within_Range","","0.003494","0.112805154246359","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","C3","15",NA,NA,"TMP_FW_C3_20250204","8","20250131","20250204",NA,NA,NA,"0.00026","0.0185625450677176","bdl",NA,"0.016559","1.18221993760129","bdl","Performance Check NOT Within 25% - REASSESS","0.0016","0.0516566247264378","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","C3","15",NA,NA,"TMP_FW_C3_20250406","8","20250403","20250406",NA,NA,NA,"0","0","bdl",NA,"0.009067","0.647333062034598","bdl","","0.003859","0.124589321762077","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","C3","15",NA,NA,"TMP_FW_C3_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.016431","1.17308145387565","bdl","","0.003956","0.127721004636118","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","C6","15",NA,NA,"TMP_FW_C6_20250131","8","20250128","20250131",NA,NA,NA,"0.023478","1.6761978196149","bdl",NA,"0.012244","0.874153083881285","bdl","Performance Check NOT Within 25% - REASSESS","0.007092","0.228967989099936","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled in lab at 1549"
"COMPASS","TEMPEST","FW","C6","15",NA,NA,"TMP_FW_C6_20250204","8","20250131","20250204",NA,NA,NA,"0.007064","0.504330070609066","bdl",NA,"0.116463","8.31480648546767","Within_Range","Performance Check NOT Within 25% - REASSESS","0.007498","0.242075857624269","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","C6","15",NA,NA,"TMP_FW_C6_20250403","8","20250331","20250403",NA,NA,NA,"0.011576","0.826461621938072","bdl",NA,"0.019204","1.37105813646326","bdl","","0.008937","0.288534534487609","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","C6","15",NA,NA,"TMP_FW_C6_20250509","7.5","20250506","20250509",NA,NA,NA,"0.000744","0.053117436655315","bdl",NA,"0.022705","1.62100994524049","Within_Range","","0.017934","0.57900619240246","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1120"
"COMPASS","TEMPEST","FW","C6","15",NA,NA,"TMP_FW_C6_20250602","14","20250530","20250602",NA,NA,NA,"0.003955","0.282364868241627","bdl",NA,"0.020898","1.49200025701985","Within_Range","","0.008802","0.284176006776316","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","D5","15",NA,NA,"TMP_FW_D5_20250131","8","20250128","20250131",NA,NA,NA,"0.01637","1.16872639522514","bdl",NA,"0.009292","0.663396802958584","bdl","Performance Check NOT Within 25% - REASSESS","0.001753","0.0565962894659034","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled in lab at 1619"
"COMPASS","TEMPEST","FW","D5","15",NA,NA,"TMP_FW_D5_20250204","8","20250131","20250204",NA,NA,NA,"0.012204","0.871297307717021","bdl",NA,"0.011163","0.796975733042044","bdl","Performance Check NOT Within 25% - REASSESS","0.001251","0.0403890234579836","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","D5","15",NA,NA,"TMP_FW_D5_20250403","8","20250331","20250403",NA,NA,NA,"0.004591","0.327771709253429","bdl",NA,"0.013684","0.976961025794798","bdl","","0.004871","0.157262136901549","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","D5","15",NA,NA,"TMP_FW_D5_20250509","8","20250506","20250509",NA,NA,NA,"0.004898","0.349689791314157","bdl",NA,"0.024897","1.77750647904217","Within_Range","","0.009826","0.317236246601236","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1055"
"COMPASS","TEMPEST","FW","D5","15",NA,NA,"TMP_FW_D5_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.018818","1.34349989647811","bdl","","0.005303","0.171209425577687","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","E3","15",NA,NA,"TMP_FW_E3_20250131","6","20250128","20250131",NA,NA,NA,"0.024997","1.78464591945283","bdl",NA,"0.033127","2.36508242483954","Within_Range","Performance Check NOT Within 25% - REASSESS","0.001805","0.0582751297695126","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled in lab at 1603"
"COMPASS","TEMPEST","FW","E3","15",NA,NA,"TMP_FW_E3_20250204","8","20250131","20250204",NA,NA,NA,"0.026183","1.86931968272327","Within_Range",NA,"0.016136","1.1520201046642","bdl","Performance Check NOT Within 25% - REASSESS","0.002442","0.0788409234887257","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","F4","15",NA,NA,"TMP_FW_F4_20250204","8","20250131","20250204",NA,NA,NA,"0.008873","0.633482547637916","bdl",NA,"0.006831","0.487695174452226","bdl","Performance Check NOT Within 25% - REASSESS","0.003386","0.109318332077324","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","F4","15",NA,NA,"TMP_FW_F4_20250403","8","20250331","20250403",NA,NA,NA,"0.02112","1.50784981473152","bdl",NA,"0.015445","1.10268657142653","bdl","","0.003196","0.10318410789106","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","F6","15",NA,NA,"TMP_FW_F6_20250204","8","20250131","20250204",NA,NA,NA,"0.011279","0.805257483918411","bdl",NA,"0.00598","0.426938536557505","bdl","Performance Check NOT Within 25% - REASSESS","0.00418","0.134952932097819","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","H3","15",NA,NA,"TMP_FW_H3_20250131","8","20250128","20250131",NA,NA,NA,"0.015287","1.09140625557769","bdl",NA,"0.009484","0.677104528547052","bdl","Performance Check NOT Within 25% - REASSESS","0.000707","0.0228257710509947","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled in lab at 1611"
"COMPASS","TEMPEST","FW","H3","15",NA,NA,"TMP_FW_H3_20250204","8","20250131","20250204",NA,NA,NA,"0.040725","2.90753710724153","Within_Range",NA,"0.015141","1.08098267257812","bdl","Performance Check NOT Within 25% - REASSESS","0.000871","0.0281205750854546","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","H6","15",NA,NA,"TMP_FW_H6_20250204","8","20250131","20250204",NA,NA,NA,"0.04922","3.51403257012715","Within_Range",NA,"0.010595","0.756423711509492","bdl","Performance Check NOT Within 25% - REASSESS","0.000846","0.027313440324104","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","H6","15",NA,NA,"TMP_FW_H6_20250509","6","20250506","20250509",NA,NA,NA,"0.025855","1.8459023181763","Within_Range",NA,"0.069189","4.93970742573197","Within_Range","","0.007981","0.257669701213563","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1051"
